"model_id","reference_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"Google_SAI-Ensemble",2026-02-28,0.728038573967277,9.17569069293478,0.698969243346702,13.6237980769231,0.461538461538462,0.923076923076923,208
"Google_SAI-Ensemble",2026-03-07,0.798925889821252,9.28203936559365,0.829288976148462,15.0504807692308,0.403846153846154,0.942307692307692,208
"NEU_ISI-AdaptiveEnsemble",2026-02-14,0.943961612807019,13.9834695652174,1.0009140728536,21.31,0.505,0.88,200
"NEU_ISI-AdaptiveEnsemble",2026-02-21,0.912344841358337,13.5533786231884,0.961309815520985,20.6388888888889,0.520833333333333,0.847222222222222,192
"NEU_ISI-AdaptiveEnsemble",2026-02-28,0.854840504931932,10.9841133844842,0.866681829716201,17.0686274509804,0.470588235294118,0.813725490196078,204
"NEU_ISI-AdaptiveEnsemble",2026-03-07,0.85079746617622,9.88454390451833,0.813958481123369,14.9607843137255,0.294117647058824,0.843137254901961,204
"OHT_JHU-nbxd",2026-02-14,1.20869167090984,18.313483235786,1.37025067099696,30.0264903846154,0.283653846153846,0.855769230769231,208
"OHT_JHU-nbxd",2026-02-21,1.11373461920151,16.9010717948718,1.26074765394724,27.3747435897436,0.282051282051282,0.814102564102564,208
"OHT_JHU-nbxd",2026-02-28,1.04605614091403,13.2721234113712,1.0846797549766,21.3828846153846,0.326923076923077,0.836538461538462,208
"OHT_JHU-nbxd",2026-03-07,0.97375489735968,10.8453852006689,0.9060258307557,15.7875,0.326923076923077,0.634615384615385,208
"UGA_flucast-INFLAenza",2026-02-14,1.06250781173168,15.5178086956522,1.1989089916589,25.2163461538462,0.384615384615385,0.913461538461538,208
"UGA_flucast-INFLAenza",2026-02-21,0.916896214200434,14.3789953037904,0.998732412719177,21.9967948717949,0.474358974358974,0.916666666666667,208
"UGA_flucast-INFLAenza",2026-02-28,0.664603911050954,8.51733024665552,0.635376037558449,12.4711538461538,0.576923076923077,0.961538461538462,208
"UGA_flucast-INFLAenza",2026-03-07,0.677633184561336,8.19642027591973,0.673445172948984,12.7692307692308,0.557692307692308,0.942307692307692,208
"UM-DeepOutbreak",2026-02-21,1.2619325937902,19.127736803296,1.27512042519071,26.8431452259145,0.705128205128205,0.967948717948718,208
"UM-DeepOutbreak",2026-02-28,1.25966850272431,15.6510287062517,1.25330418928417,24.0546138869744,0.653846153846154,0.951923076923077,208
"UM-DeepOutbreak",2026-03-07,1.39401869321763,15.8770693545795,1.37559213261596,24.3632576253365,0.557692307692308,0.980769230769231,208
"UMass-ar6_pooled",2026-02-14,1.02870894781176,15.2554972940508,1.0413918078913,21.9438873199922,0.6875,0.975961538461538,208
"UMass-ar6_pooled",2026-02-21,1.08699730169732,16.5464111250223,1.09653757056342,23.5254368867647,0.596153846153846,0.967948717948718,208
"UMass-ar6_pooled",2026-02-28,1.01551669101816,13.0168536545671,1.00293849454033,19.8649263903595,0.596153846153846,0.961538461538462,208
"UMass-ar6_pooled",2026-03-07,1.01135895387872,11.9273074138475,1.01707853847275,18.7302340963722,0.480769230769231,0.942307692307692,208
"UMass-gbqr",2026-02-14,0.999987246813554,14.4786404208105,1.07284196418743,22.3773399184419,0.418269230769231,0.913461538461538,208
"UMass-gbqr",2026-02-21,1.05321549137065,15.6059838309137,1.11688346352544,23.3706737276233,0.384615384615385,0.903846153846154,208
"UMass-gbqr",2026-02-28,0.888848269580327,11.0934083360743,0.894506855019473,17.3022323061328,0.5,0.903846153846154,208
"UMass-gbqr",2026-03-07,0.997249286777404,11.4817939178714,0.977735760157299,17.5033032197745,0.403846153846154,0.884615384615385,208
