"model_id","target_end_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_covid",2025-05-03,0.944739418757435,15.9415510033445,1.14861418410216,25.8557692307692,0.447115384615385,0.913461538461538,208
"CEPH-Rtrend_covid",2025-05-10,0.790794583722593,13.6316262541806,0.903502692748266,21.9663461538462,0.490384615384615,0.918269230769231,208
"CEPH-Rtrend_covid",2025-05-17,0.822747040857727,13.3003637123746,0.965021192752238,21.2788461538462,0.394230769230769,0.860576923076923,208
"CEPH-Rtrend_covid",2025-05-24,0.933538804559283,15.2642119565217,1.07297542917681,23.3461538461538,0.384615384615385,0.850961538461538,208
"CEPH-Rtrend_covid",2025-05-31,1.24912029636925,20.8574686454849,1.40338990575003,29.7644230769231,0.317307692307692,0.721153846153846,208
"CEPH-Rtrend_covid",2025-06-07,1.28696320308101,20.3873474080268,1.61060280631284,28.7115384615385,0.331730769230769,0.769230769230769,208
"CEPH-Rtrend_covid",2025-06-14,1.13831785195834,19.065597826087,1.39374484404202,26.9326923076923,0.403846153846154,0.807692307692308,208
"CEPH-Rtrend_covid",2025-06-21,1.21184291664139,20.0279619565217,1.45867924726778,27.5240384615385,0.302884615384615,0.725961538461538,208
"CEPH-Rtrend_covid",2025-06-28,1.10891014415757,17.5943394648829,1.3052245548082,25.4471153846154,0.331730769230769,0.740384615384615,208
"CEPH-Rtrend_covid",2025-07-05,1.00641123952774,16.7520004180602,1.24169642307412,24.6153846153846,0.3125,0.769230769230769,208
"CEPH-Rtrend_covid",2025-07-12,1.0591403693538,20.3728553511706,1.15747608826618,29.0432692307692,0.346153846153846,0.764423076923077,208
"CEPH-Rtrend_covid",2025-07-19,1.03665463798017,20.4525585284281,1.10456190679574,29.7596153846154,0.346153846153846,0.740384615384615,208
"CEPH-Rtrend_covid",2025-07-26,1.00073620120289,23.2620401337793,1.0054862587477,33.5865384615385,0.346153846153846,0.798076923076923,208
"CEPH-Rtrend_covid",2025-08-02,0.985364959367484,29.4558570234114,0.944888327811673,41.4326923076923,0.307692307692308,0.6875,208
"CEPH-Rtrend_covid",2025-08-09,0.880551800344626,30.2130100334448,0.835203363788338,43.7067307692308,0.25,0.6875,208
"CEPH-Rtrend_covid",2025-08-16,0.720185103761208,31.4518206521739,0.698958589158964,45.0432692307692,0.326923076923077,0.711538461538462,208
"CEPH-Rtrend_covid",2025-08-23,0.603701186171565,30.3123348662207,0.620543089672607,44.2740384615385,0.365384615384615,0.769230769230769,208
"CEPH-Rtrend_covid",2025-08-30,0.517092517358713,24.8755852842809,0.549052277081451,37.1346153846154,0.451923076923077,0.865384615384615,208
"CEPH-Rtrend_covid",2025-09-06,0.612905262642665,25.8762061036789,0.620107268331512,37.6778846153846,0.442307692307692,0.855769230769231,208
"CEPH-Rtrend_covid",2025-09-13,1.11928863371696,30.5603867056856,1.08307002162713,45.6057692307692,0.432692307692308,0.802884615384615,208
"CEPH-Rtrend_covid",2025-09-20,1.78871426126632,46.0744899665552,1.69410619038785,68.8317307692308,0.3125,0.721153846153846,208
"CEPH-Rtrend_covid",2025-09-27,1.83953990402429,58.8930539297659,1.92566080549366,86.7451923076923,0.240384615384615,0.644230769230769,208
