"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-CovidCAT_Ensemble","06",0.987761598581102,44.2475352559598,1.06420819464757,66.2585267448421,0.333333333333333,0.777777777777778,64
"CEPH-Rtrend_covid","01",1.08243894657078,31.7732108503271,1.1083212036786,46.4513274336283,0.371681415929204,0.774336283185841,236
"CEPH-Rtrend_covid","02",1.1054535869258,3.65573297422085,1.0065958721969,5.48672566371681,0.407079646017699,0.809734513274336,236
"CEPH-Rtrend_covid","04",1.02751757703166,41.4031704501731,1.19277761353167,62.8230088495575,0.47787610619469,0.911504424778761,236
"CEPH-Rtrend_covid","05",1.17244586902658,16.6808060792613,1.24225439719471,26.6858407079646,0.278761061946903,0.81858407079646,236
"CEPH-Rtrend_covid","06",1.15070350611066,127.549665255868,1.29113205346232,192.305309734513,0.314159292035398,0.79646017699115,236
"CEPH-Rtrend_covid","08",1.06193202288437,20.8653366679492,1.14810055730409,32.146017699115,0.398230088495575,0.849557522123894,236
"CEPH-Rtrend_covid","09",0.949122622293373,19.9034955752212,1.03064498345456,31.2345132743363,0.415929203539823,0.853982300884956,236
"CEPH-Rtrend_covid","10",1.02294010847333,7.29180646402463,1.05139487222622,10.716814159292,0.482300884955752,0.805309734513274,236
"CEPH-Rtrend_covid","11",1.14275959339557,5.69538476337053,1.07847285089816,8.36283185840708,0.451327433628319,0.836283185840708,236
"CEPH-Rtrend_covid","12",1.05646158588712,108.542054636399,1.06835682426044,151.5,0.438053097345133,0.730088495575221,236
"CEPH-Rtrend_covid","13",1.01960735845719,41.3120700269334,1.05304331148318,61.5619469026549,0.34070796460177,0.800884955752212,236
"CEPH-Rtrend_covid","15",1.19207843424342,7.57410350134667,1.24536603782243,11.3495575221239,0.415929203539823,0.81858407079646,236
"CEPH-Rtrend_covid","16",1.03157884768112,7.73629665255868,1.00281438655166,12.0353982300885,0.384955752212389,0.858407079646018,236
"CEPH-Rtrend_covid","17",0.858785871435424,74.2028414774913,0.971729121298769,112.836283185841,0.455752212389381,0.86283185840708,236
"CEPH-Rtrend_covid","18",0.891251783210295,47.4121469796075,0.993886492454893,72.6327433628319,0.451327433628319,0.827433628318584,236
"CEPH-Rtrend_covid","19",0.919331681101056,12.983537899192,0.954728963992752,19.7787610619469,0.442477876106195,0.805309734513274,236
"CEPH-Rtrend_covid","20",1.04570920939514,19.3451866102347,1.17051981197706,30.4203539823009,0.36283185840708,0.823008849557522,236
"CEPH-Rtrend_covid","21",1.01849071813181,32.6314024624856,1.16048794315373,49.1902654867257,0.367256637168142,0.836283185840708,236
"CEPH-Rtrend_covid","22",1.0244438979248,23.1184090034629,1.05430302963295,35.3097345132743,0.398230088495575,0.831858407079646,236
"CEPH-Rtrend_covid","23",0.887152210676669,6.52247979992305,0.950289076643003,10.1725663716814,0.455752212389381,0.853982300884956,236
"CEPH-Rtrend_covid","24",1.05380669841033,23.3038110811851,1.13765308468036,36.1991150442478,0.407079646017699,0.858407079646018,236
"CEPH-Rtrend_covid","25",1.10078778209301,42.4903270488649,1.12875717967252,66.070796460177,0.460176991150442,0.876106194690266,236
"CEPH-Rtrend_covid","26",1.21248527788905,94.4047248941901,1.17465232701199,137.349557522124,0.393805309734513,0.756637168141593,236
"CEPH-Rtrend_covid","27",0.929767724716119,29.4510600230858,1.00610380215497,43.141592920354,0.460176991150442,0.867256637168142,236
"CEPH-Rtrend_covid","28",0.986634710737702,12.9774874951905,1.04400916953772,20.287610619469,0.482300884955752,0.898230088495575,236
"CEPH-Rtrend_covid","29",1.15443439169285,46.5491092727972,1.26313293422376,70.8761061946903,0.207964601769911,0.699115044247788,236
"CEPH-Rtrend_covid","30",0.940061324966772,5.11929973066564,0.938261719090829,7.98672566371681,0.495575221238938,0.902654867256637,236
"CEPH-Rtrend_covid","31",0.950557387746972,9.24321662177761,0.951106745507027,13.646017699115,0.491150442477876,0.867256637168142,236
"CEPH-Rtrend_covid","32",1.0779028549363,7.54336090804155,1.13958169129719,11.3716814159292,0.482300884955752,0.880530973451327,236
"CEPH-Rtrend_covid","33",1.00557235075097,10.2909061177376,1.07242002194665,15.1548672566372,0.513274336283186,0.836283185840708,236
"CEPH-Rtrend_covid","34",0.960775881409641,42.0176298576376,1.07078359515286,67.212389380531,0.482300884955752,0.942477876106195,236
"CEPH-Rtrend_covid","35",1.00901957734771,10.9298711042709,1.03408185043263,17.5840707964602,0.393805309734513,0.915929203539823,236
"CEPH-Rtrend_covid","36",1.27788102374445,87.0380781069642,1.30803026243606,135.309734513274,0.327433628318584,0.783185840707965,236
"CEPH-Rtrend_covid","37",0.948161018535145,49.9034224701808,1.01864278956326,75.9380530973451,0.384955752212389,0.814159292035398,236
"CEPH-Rtrend_covid","38",0.9740841477091,5.40094459407464,1.03012092775571,8.47345132743363,0.36283185840708,0.86283185840708,236
"CEPH-Rtrend_covid","39",0.907789193035961,88.1529395921508,1.07394641062185,139.588495575221,0.331858407079646,0.836283185840708,236
"CEPH-Rtrend_covid","40",1.20225119977941,27.3334898037707,1.26791502783351,41.6991150442478,0.261061946902655,0.734513274336283,236
"CEPH-Rtrend_covid","41",1.06732404657587,14.4821431319738,1.08935891521576,21.6327433628319,0.438053097345133,0.79646017699115,236
"CEPH-Rtrend_covid","42",0.877530695757186,102.413924586379,0.934211737204604,157.814159292035,0.451327433628319,0.880530973451327,236
"CEPH-Rtrend_covid","44",1.11102706386854,9.82922470180839,1.09600666176092,14.5884955752212,0.353982300884956,0.747787610619469,236
"CEPH-Rtrend_covid","45",1.00101666563838,26.3534955752212,1.05536563588584,39.1238938053097,0.393805309734513,0.800884955752212,236
"CEPH-Rtrend_covid","46",0.948956815639232,6.0646748749519,0.956945783425337,9.42477876106195,0.47787610619469,0.889380530973451,236
"CEPH-Rtrend_covid","47",1.0510906043342,29.3855502116199,1.08250677674545,46.853982300885,0.415929203539823,0.86283185840708,236
"CEPH-Rtrend_covid","48",0.99602138080153,91.9951135051943,1.03896419085912,131.87610619469,0.469026548672566,0.814159292035398,236
"CEPH-Rtrend_covid","49",1.14945087436805,9.81415159676799,1.18338602127352,14.8495575221239,0.411504424778761,0.827433628318584,236
"CEPH-Rtrend_covid","50",1.19382067031034,4.19921123509042,1.15338477815113,6.26106194690265,0.482300884955752,0.836283185840708,236
"CEPH-Rtrend_covid","51",1.0650545070216,36.7231954597922,1.22587970691695,57.6991150442478,0.314159292035398,0.823008849557522,236
"CEPH-Rtrend_covid","53",1.24301001448931,19.4675355906118,1.21015015936407,29.8805309734513,0.407079646017699,0.836283185840708,236
"CEPH-Rtrend_covid","54",0.971175880607072,16.6710754136206,1.00454808166835,24.4469026548673,0.424778761061947,0.81858407079646,236
"CEPH-Rtrend_covid","55",0.974265893346054,36.2914813389765,1.08071201894321,54.2920353982301,0.451327433628319,0.79646017699115,236
"CEPH-Rtrend_covid","56",1.06492993458948,6.56121392843401,1.21020917997832,10.070796460177,0.429203539823009,0.84070796460177,236
"CEPH-Rtrend_covid","72",1.17080288476518,32.2886744901885,1.07531221751077,45.4424778761062,0.323008849557522,0.663716814159292,236
"CFA-EpiAutoGP","01",1.20265819774454,35.9390932007602,1.23447823356515,50.9840486232432,0.5,0.851351351351351,84
"CFA-EpiAutoGP","02",0.90897264265456,2.53806139116528,0.886549548602139,4.03833932432432,0.513513513513513,0.932432432432432,84
"CFA-EpiAutoGP","04",1.26641443169984,24.0389654454271,1.34844703340292,33.9595248648649,0.337837837837838,0.810810810810811,84
"CFA-EpiAutoGP","05",0.912655395715985,12.5345829035511,1.00410843006838,19.8624646756757,0.405405405405405,0.932432432432432,84
"CFA-EpiAutoGP","06",1.10156236303238,99.1493048271445,1.31643709946098,161.405840675676,0.364864864864865,0.986486486486487,84
"CFA-EpiAutoGP","08",1.05997834567459,16.8879602387436,1.1402408890826,26.4827022297297,0.513513513513513,0.986486486486487,84
"CFA-EpiAutoGP","09",1.43039343412123,37.0458486921855,1.07135186617863,39.9794051810811,0.445945945945946,0.905405405405405,84
"CFA-EpiAutoGP","10",1.10936295271367,7.7493730446228,1.22462899943898,12.3809135810811,0.364864864864865,0.905405405405405,84
"CFA-EpiAutoGP","11",1.36027684609633,6.27921531590576,1.27042542620638,9.30667072432433,0.486486486486487,0.945945945945946,84
"CFA-EpiAutoGP","12",1.17137476939801,99.7911147223678,1.31539045658065,152.936266486486,0.378378378378378,0.797297297297297,84
"CFA-EpiAutoGP","13",1.21806726812252,38.7439712121739,1.27693188519003,60.7178421891892,0.391891891891892,0.918918918918919,84
"CFA-EpiAutoGP","15",1.3862305928368,7.43602878849651,1.29833251695988,9.9711355527027,0.675675675675676,0.864864864864865,84
"CFA-EpiAutoGP","16",1.1477454139424,7.82667820301175,1.10362698628452,12.0019840094595,0.337837837837838,0.891891891891892,84
"CFA-EpiAutoGP","17",0.717762244427558,65.7777115862573,0.78088943618213,100.386808783784,0.459459459459459,0.945945945945946,84
"CFA-EpiAutoGP","18",0.661904290283454,33.5836402263102,0.69835536870246,53.3727028513513,0.527027027027027,0.972972972972973,84
"CFA-EpiAutoGP","19",0.829674751625056,13.2678477314506,0.861316915704047,20.2517839459459,0.554054054054054,0.986486486486487,84
"CFA-EpiAutoGP","20",0.9931671456253,19.5260673930864,1.05526403017549,29.2012297837838,0.472972972972973,0.918918918918919,84
