"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CovidHub-ensemble",1,0.78335700302193,855.494585981146,1.04834947935704,1430.27532046988,0.517241379310345,0.96551724137931,60
"CovidHub-ensemble",2,0.720692548156709,1074.33983656992,0.880014610266261,1725.81016156866,0.526315789473684,0.964912280701754,60
"CovidHub-ensemble",3,0.681304564494698,1242.23114683347,0.797401156089272,1988.8658692248,0.553571428571429,0.946428571428571,60
"Google_SAI-Ensemble",0,1.21921718837449,672.659298755857,1.12079424879947,844.305138209237,0.25,0.625,8
"Google_SAI-Ensemble",1,0.827419266511485,558.235999553937,0.862092365533896,679.834583291899,0.5,0.5,8
"Google_SAI-Ensemble",2,0.990809147635606,748.760095506331,1.17186620937658,975.354311038839,0,0.5,8
"Google_SAI-Ensemble",3,1.15615916760248,927.788987522043,1.22642051057154,1178.44352798859,0,0.25,8
"JHU_CSSE-CSSE_Ensemble",0,0.914442708326205,782.810932017393,0.947065351509662,1111.98998481602,0.5,1,16
"JHU_CSSE-CSSE_Ensemble",1,0.881555319558062,872.313693455705,1.04108873112018,1254.89072132308,0.6875,1,16
"JHU_CSSE-CSSE_Ensemble",2,0.780754219748235,1128.81470438272,0.9854986582735,1827.56175494687,0.8125,1,16
"JHU_CSSE-CSSE_Ensemble",3,0.75138035406145,1451.7527439937,0.849360628078543,2303.32119354153,0.8125,1,16
"MOBS-GLEAM_COVID",0,1.43574131088703,1080.62999773613,1.70046072552054,1724.50482758621,0.172413793103448,0.827586206896552,29
"MOBS-GLEAM_COVID",1,1.41916559988122,1453.35499532234,1.79585757521059,2254.40965517241,0.172413793103448,0.689655172413793,29
"MOBS-GLEAM_COVID",2,1.44571366319469,1826.33062193403,1.70153125779724,2693.17010344828,0.137931034482759,0.655172413793103,29
"MOBS-GLEAM_COVID",3,1.53534496939458,2188.02449229385,1.65476470980818,3180.84420689655,0.137931034482759,0.586206896551724,29
"Metaculus-cp",0,1.35848225847092,1215.49880010653,1.33624067756237,1628.465546337,0.636363636363636,1,11
"Metaculus-cp",1,0.991723137981262,1307.72859410637,1.04608507995828,1694.61140778137,0.7,1,10
"Metaculus-cp",2,0.956409994303893,1427.28588806127,0.892571573151978,1849.5287312423,0.7,1,10
"Metaculus-cp",3,0.782922132405146,1675.43113675613,0.715753605719185,2211.26660067827,0.555555555555556,1,9
"NEU_ISI-AdaptiveEnsemble",0,0.897021172389592,765.792243083004,0.980497420010737,1142.25,0.477272727272727,0.886363636363636,44
"NEU_ISI-AdaptiveEnsemble",1,0.795202849910801,985.141709486166,0.939393967667045,1464.13636363636,0.363636363636364,0.840909090909091,44
"NEU_ISI-AdaptiveEnsemble",2,0.751746420538044,1215.20217391304,0.962794260073092,2034.32558139535,0.255813953488372,0.86046511627907,44
"NEU_ISI-AdaptiveEnsemble",3,0.726893761222256,1379.87998988878,0.884942346043759,2318.16279069767,0.162790697674419,0.790697674418605,44
"OHT_JHU-nbxd",0,1.12491228697218,869.483777030353,1.29219351692235,1355.0220754717,0.471698113207547,0.924528301886792,54
"OHT_JHU-nbxd",1,0.92324662563199,1031.8259722408,1.15662647696578,1608.32884615385,0.5,0.903846153846154,54
"OHT_JHU-nbxd",2,0.798990694300368,1153.77991244672,0.967700732587503,1805.67235294118,0.490196078431373,0.92156862745098,54
"OHT_JHU-nbxd",3,0.709289714455578,1230.58682486957,0.829568219538935,1984.4178,0.46,0.94,54
"UGA_flucast-INFLAenza",0,0.792909833318729,468.595995705196,0.922645488492218,761.353658536585,0.292682926829268,0.926829268292683,42
"UGA_flucast-INFLAenza",1,0.642242426700234,578.395815706522,0.821584426710134,957.4375,0.35,0.95,42
"UGA_flucast-INFLAenza",2,0.545739859208357,683.420154180602,0.647193002419501,1088.38461538462,0.435897435897436,0.923076923076923,42
"UGA_flucast-INFLAenza",3,0.520671640501581,769.405844565217,0.629258691447221,1228.80263157895,0.447368421052632,0.894736842105263,42
"UM-DeepOutbreak",0,1.24118487467927,954.382614124956,1.25646008120555,1336.31959948112,0.525,0.925,41
"UM-DeepOutbreak",1,1.29428072176934,1449.88883806042,1.39732800030612,1989.61107635083,0.58974358974359,0.897435897435897,41
"UM-DeepOutbreak",2,1.17642632378679,1679.47549531532,1.23689986102935,2297.8418973273,0.684210526315789,0.947368421052632,41
"UM-DeepOutbreak",3,1.20690650463641,2074.82014714192,1.15870874481031,2699.93954777454,0.891891891891892,0.972972972972973,41
"UMass-ar6_pooled",0,0.859240809921198,659.905292697031,0.986464702874769,1019.93944528016,0.461538461538462,0.923076923076923,53
"UMass-ar6_pooled",1,0.811740512257774,915.705581417261,0.91059231295488,1333.35888626344,0.568627450980392,0.901960784313726,53
"UMass-ar6_pooled",2,0.801271608279288,1171.87318106138,0.913296115090568,1755.8383745396,0.56,0.84,53
"UMass-ar6_pooled",3,0.811229429399085,1388.61647220692,0.945239137656524,2188.43455665417,0.4375,0.895833333333333,52
"UMass-gbqr",0,1.23056214958317,897.869829966477,1.39318307683036,1366.79034372332,0.230769230769231,0.942307692307692,53
"UMass-gbqr",1,1.09978267895792,1203.3912311731,1.34816799073245,1815.13894813954,0.196078431372549,0.882352941176471,53
"UMass-gbqr",2,0.968610306877903,1438.20249924355,1.12708582590808,2165.56846527846,0.24,0.84,53
"UMass-gbqr",3,0.886079219648422,1636.39616426505,0.934689128363823,2353.77191484794,0.416666666666667,0.770833333333333,52
