"model_id","reference_date","wis","ae_median","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_E_COVID",2025-12-06,0.000604293884896296,0.000977522531013474,0.553191489361702,0.978723404255319,96
"CFA_Pyrenew-Pyrenew_E_COVID",2025-12-13,0.000859221882859397,0.00140119606364129,0.358695652173913,0.945652173913043,94
"CFA_Pyrenew-Pyrenew_E_COVID",2025-12-20,0.00161113856698258,0.00246687487394175,0.377551020408163,0.836734693877551,100
"CFA_Pyrenew-Pyrenew_E_COVID",2026-01-03,0.00166014864015439,0.0025610616708108,0.402173913043478,0.83695652173913,94
"CFA_Pyrenew-Pyrenew_E_COVID",2025-12-27,0.00116037364142822,0.00178377681867868,0.363636363636364,0.840909090909091,90
"CFA_Pyrenew-Pyrenew_E_COVID",2026-01-10,0.000985361468401794,0.00157896366450851,0.561224489795918,0.959183673469388,100
"CFA_Pyrenew-Pyrenew_E_COVID",2026-01-17,0.00124622056665549,0.00202203666619852,0.275510204081633,0.908163265306122,100
"CFA_Pyrenew-Pyrenew_E_COVID",2026-01-24,0.00121248493517794,0.00189029651543716,0.333333333333333,0.854166666666667,98
"CFA_Pyrenew-Pyrenew_E_COVID",2026-01-31,0.00109882776546869,0.00171814965006969,0.571428571428571,0.918367346938776,100
"CFA_Pyrenew-Pyrenew_E_COVID",2026-02-07,0.000752824729366097,0.00118532469689668,0.540816326530612,0.989795918367347,100
"CFA_Pyrenew-Pyrenew_E_COVID",2026-02-14,0.00078751105063974,0.00126318451633393,0.489583333333333,0.989583333333333,98
"CFA_Pyrenew-Pyrenew_E_COVID",2026-02-21,0.000801169366048788,0.00128635892893162,0.565217391304348,0.967391304347826,94
"CFA_Pyrenew-Pyrenew_E_COVID",2026-02-28,0.000641729505878302,0.000952219246031915,0.625,0.958333333333333,98
"CFA_Pyrenew-Pyrenew_E_COVID",2026-03-07,0.000349574410515328,0.000519831592874227,0.666666666666667,1,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-07-12,0.000584983826617023,0.000923421106769488,0.469387755102041,0.969387755102041,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-06-28,0.00046374281934596,0.00071950275531353,0.397959183673469,0.918367346938776,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-07-19,0.000607126553057049,0.00095671817285387,0.427083333333333,0.9375,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-07-05,0.000625053234866002,0.000971582095307296,0.357142857142857,0.86734693877551,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-02,0.00085208342355538,0.00132022976177137,0.459183673469388,0.908163265306122,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-16,0.00116663436428756,0.0017600498168981,0.448979591836735,0.918367346938776,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-07-26,0.000850302435175021,0.00136143463227454,0.346938775510204,0.887755102040816,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-30,0.00143887569953247,0.00223204091867635,0.5,0.934782608695652,94
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-23,0.00119742545950838,0.00181712038582484,0.553191489361702,0.925531914893617,96
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-08-09,0.000950101233942213,0.00152625144583833,0.459183673469388,0.948979591836735,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-09-06,0.00128642475728265,0.00194400882684589,0.551020408163265,0.928571428571429,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-09-27,0.000769799864480549,0.0012470935814455,0.423913043478261,0.945652173913043,94
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-09-13,0.00113701254808343,0.00172478688909667,0.530612244897959,0.938775510204082,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-11-22,0.000564867270543156,0.000832510403997709,0.608695652173913,0.91304347826087,94
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-09-20,0.00116140325343614,0.00184268797867177,0.397959183673469,0.918367346938776,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-11-29,0.000659198220084261,0.00100730106956397,0.489130434782609,0.91304347826087,94
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-12-06,0.000614695011651342,0.000994382783682349,0.531914893617021,0.98936170212766,96
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-12-13,0.000842343701070285,0.00137855504765589,0.423913043478261,0.945652173913043,94
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-12-27,0.0013242819441238,0.00201624052785063,0.363636363636364,0.806818181818182,90
"CFA_Pyrenew-Pyrenew_HE_COVID",2025-12-20,0.00173955902874515,0.00257914846050987,0.346938775510204,0.775510204081633,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-03,0.0016541370638302,0.00255502876323015,0.402173913043478,0.83695652173913,94
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-17,0.00126427979442371,0.00208938375387725,0.275510204081633,0.918367346938776,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-24,0.00127788004505147,0.00205418466790531,0.291666666666667,0.864583333333333,98
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-31,0.0010806351489132,0.00171910416517156,0.510204081632653,0.948979591836735,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-01-10,0.00101480176812106,0.00161901574008259,0.591836734693878,0.969387755102041,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-02-07,0.0007505257956677,0.00116585632800402,0.510204081632653,0.989795918367347,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-02-14,0.000875588677340622,0.00139738066340022,0.540816326530612,0.979591836734694,100
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-02-21,0.000809945459332002,0.00126372305499217,0.565217391304348,0.989130434782609,94
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-02-28,0.000672996284913067,0.000986320990036822,0.610526315789474,0.968421052631579,97
"CFA_Pyrenew-Pyrenew_HE_COVID",2026-03-07,0.000384863636852555,0.000593574473113946,0.583333333333333,1,98
